timestamp,17314,17316,17318,17459,17502,17506,19615
2018-11-06 16:15:00,5.615,8.05,6.734999999999999,0.435,11.985,12.5,
2018-12-02 07:50:00,9.58,16.8,11.485,,13.9,14.469999999999999,
2019-01-17 00:25:00,,4.4,3.435,,,,3.02
2018-11-08 23:50:00,19.049999999999997,20.3,11.73,,16.865,21.65,
2018-11-17 05:55:00,26.8,34.135,24.715,,35.400000000000006,,
2018-12-03 19:20:00,8.215,15.8,6.635,,12.135000000000002,8.57,
2018-12-20 22:55:00,14.515,16.32,17.799999999999997,,22.785,16.2,
2019-02-03 16:10:00,,,5.415,,,10.100000000000001,5.42
2019-01-20 21:35:00,,68.49000000000001,122.25,13.4,,61.235,62.0
2018-11-15 01:10:00,14.82,14.6,13.2,,14.935,,
2019-01-26 11:35:00,,,1.5150000000000001,1.75,,1.385,1.25
2018-10-13 20:50:00,21.23,26.7,24.490000000000002,,,,
2018-10-12 23:00:00,8.985,12.335,7.225,,,,
2018-11-25 02:35:00,23.435000000000002,,23.729999999999997,,,,
2019-01-02 15:50:00,9.115,,,1.05,13.3,10.13,10.035
2019-02-06 18:00:00,,,22.564999999999998,,,19.515,11.315000000000001
2018-11-24 21:50:00,21.65,,16.485,,,,
2018-12-03 18:15:00,5.3,6.635,6.0,,9.02,8.25,
2019-02-15 23:20:00,36.129999999999995,,,3.5999999999999996,50.135,32.47,31.465
2018-10-08 16:25:00,3.185,4.6850000000000005,5.585,,,,
2018-10-24 14:40:00,14.765,13.865,14.39,,13.399999999999999,13.3,
2018-12-06 07:55:00,6.465,8.5,7.0,,13.665,7.13,
2019-01-05 07:05:00,,,,1.77,,,
2018-11-18 13:20:00,16.83,18.215,19.535,,14.93,16.35,
2018-10-27 06:20:00,6.33,5.965,4.385,,3.67,3.8,
2018-11-27 05:15:00,61.5,40.175,43.349999999999994,,,,
2018-12-01 08:20:00,1.25,1.335,1.47,,,1.135,
2019-01-18 07:00:00,,11.43,11.864999999999998,,,,7.199999999999999
2018-11-18 15:35:00,15.43,13.52,11.100000000000001,,13.9,13.1,
2018-11-10 10:30:00,12.2,14.535,7.720000000000001,,8.600000000000001,9.4,
2019-02-10 16:15:00,,,,,,5.115,3.235
2018-12-23 22:35:00,27.265,,,10.335,40.385000000000005,17.985,23.615000000000002
2019-01-15 17:25:00,,6.369999999999999,3.7,0.6499999999999999,,5.53,4.485
2019-01-14 07:50:00,,13.615,10.65,,,17.93,12.735
2018-12-24 13:05:00,18.15,,,1.815,20.28,19.884999999999998,18.585
2019-02-08 04:40:00,,,7.315,,,8.68,6.865
2019-02-12 22:15:00,,,16.97,,,16.565,15.15
2018-11-24 13:30:00,59.085,,53.165,,,56.785,
2018-11-11 12:50:00,8.25,9.030000000000001,9.3,,8.870000000000001,9.100000000000001,
